population,frequency,SNR_median,variance,variance_smoothed,slope,intercept,equation
AND,1875.0,14.25650467734098,77.31100209151397,0.40707424681920107,-0.004872229360470237,23.391934728222672,y = -0.004872x + 23.391935
AND,1914.06,14.039221046907695,84.73078390052363,0.4331892650685708,-0.006318051229396243,26.132350183045865,y = -0.006318x + 26.132350
AND,1953.12,13.783152619536777,65.91488372600357,0.4511527666965581,-0.0062113305302555445,25.914626504789485,y = -0.006211x + 25.914627
AND,1992.19,13.567708102107188,61.426601919720746,0.47297689415398453,-0.005047140494718151,23.622570924279742,y = -0.005047x + 23.622571
AND,2031.25,13.38571575799975,56.2968910558464,0.5118698425864716,-0.004120916043866593,21.756326472103765,y = -0.004121x + 21.756326
AND,2070.31,13.230148700988293,56.77298215532285,0.5446132272636189,-0.004395416613908672,22.330023670929556,y = -0.004395x + 22.330024
AND,2109.38,13.028317515684002,61.59772798592933,0.5675885741514973,-0.005743144996822949,25.142792709082393,y = -0.005743x + 25.142793
AND,2148.44,12.786204444040282,62.04953817626526,0.587967431744431,-0.006725235189314731,27.234968734171623,y = -0.006725x + 27.234969
AND,2187.5,12.504758091914557,70.03372078697645,0.6040203055165314,-0.007567851555399364,29.059433369350664,y = -0.007568x + 29.059433
AND,2226.56,12.21756880110393,58.557700455388336,0.6061800869588124,-0.00667737110340047,27.08513620509128,y = -0.006677x + 27.085136
AND,2265.62,11.982787605606882,68.34503049465533,0.5908562575940205,-0.005812563132970969,25.151846890928567,y = -0.005813x + 25.151847
AND,2304.69,11.74786835488776,67.696592626527,0.5521927775862763,-0.006142992181989492,25.90556100679712,y = -0.006143x + 25.905561
AND,2343.75,11.51868841876239,81.82636543411863,0.49502261734686454,-0.005255964277125939,23.83735469327631,y = -0.005256x + 23.837355
AND,2382.81,11.33856678520333,78.45720667266579,0.4415724192506002,-0.004269523189109661,21.51202933544572,y = -0.004270x + 21.512029
AND,2421.88,11.170506240230644,84.95693363874345,0.4123824112060224,-0.0044047520303219685,21.838287087426814,y = -0.004405x + 21.838287
AND,2460.94,10.989718793176367,85.83910047993015,0.4010701715032588,-0.004901450114675356,23.051893438385537,y = -0.004901x + 23.051893
AND,2500.0,10.802001744092607,73.7770638716187,0.3968177761049561,-0.004292404203606013,21.53301225310764,y = -0.004292x + 21.533012
AND,2539.06,10.647564610748718,82.69131286812829,0.3985398429659722,-0.004208056145220707,21.33207164683281,y = -0.004208x + 21.332072
AND,2578.12,10.449407461096428,99.43190191972081,0.4083252506884093,-0.005956345331961304,25.805580488332502,y = -0.005956x + 25.805580
AND,2617.19,10.207977757139407,94.09425836605587,0.4149206480938951,-0.005724016837533366,25.188817384163357,y = -0.005724x + 25.188817
AND,2656.25,10.009811207500698,95.30352696062388,0.4157824896195093,-0.004905704128989663,23.04058780012949,y = -0.004906x + 23.040588
AND,2695.31,9.815214727399255,80.66679934282288,0.4126586308838909,-0.004819297962955991,22.804716719934166,y = -0.004819x + 22.804717
AND,2734.38,9.633065981108302,77.09283835078533,0.39550111367831897,-0.004749511404117149,22.620034974298154,y = -0.004750x + 22.620035
AND,2773.44,9.44224036784415,64.3921129908377,0.3553887565978428,-0.004825424834721362,22.825266621453764,y = -0.004825x + 22.825267
AND,2812.5,9.26003091802651,69.37523950425391,0.3062615390955863,-0.0045997157609751925,22.19673149576924,y = -0.004600x + 22.196731
AND,2851.56,9.076373417290391,66.59221446062388,0.2617505928397249,-0.0048760923482412,22.980843313841067,y = -0.004876x + 22.980843
AND,2890.62,8.895426510225693,76.93238215532287,0.21885012793211794,-0.0038993255834500547,20.16689502825809,y = -0.003899x + 20.166895
AND,2929.69,8.778700423564631,83.61893288612568,0.17795412474276365,-0.002387372891827698,15.77296291102332,y = -0.002387x + 15.772963
AND,2968.75,8.691679086728017,73.77332597894849,0.13912319883404728,-0.0021976179514924202,15.21585738022114,y = -0.002198x + 15.215857
AND,3007.81,8.605820516884997,70.13603898069368,0.10596234498585229,-0.0021001819289027746,14.922768724458052,y = -0.002100x + 14.922769
AND,3046.88,8.524540533193417,64.69180261780105,0.08235727731763565,-0.0022371692674378694,15.340926830764513,y = -0.002237x + 15.340927
AND,3085.94,8.43433996239907,83.5858386998255,0.0658620101972556,-0.0021201780141445097,14.97708210336818,y = -0.002120x + 14.977082
AND,3125.0,8.363001540237763,93.39782984020503,0.057422988677453955,-0.001689107382255359,13.64146210978576,y = -0.001689x + 13.641462
AND,3164.06,8.302349883348601,97.48590571553221,0.05396172650387001,-0.0012608793270698373,12.29184772695719,y = -0.001261x + 12.291848
AND,3203.12,8.250222088834574,86.90152360111257,0.05277738533112011,-0.0019293915462695302,14.430294738521432,y = -0.001929x + 14.430295
AND,3242.19,8.16064169063757,89.8708371727749,0.053882669847977425,-0.0019033935477151137,14.331805217104034,y = -0.001903x + 14.331805
AND,3281.25,8.11339464087427,82.72389312554537,0.0573001024381508,-0.000964001480294972,11.276524498092147,y = -0.000964x + 11.276524
AND,3320.31,8.060723912205455,73.3396491901178,0.06258860769220743,-0.0019147770619893489,14.41837733889931,y = -0.001915x + 14.418377
AND,3359.38,7.969705542593468,86.67920372763959,0.06711977127894495,-0.002410938513063173,16.06896416460763,y = -0.002411x + 16.068964
AND,3398.44,7.881346010101234,103.62634501527056,0.07068515920675603,-0.002216719682496765,15.41473484788554,y = -0.002217x + 15.414735
AND,3437.5,7.7913058053400945,83.29887267670156,0.07176253956000772,-0.002424159504520581,16.124354102129594,y = -0.002424x + 16.124354
AND,3476.56,7.695520849848479,70.11839109674956,0.07107023490955902,-0.0023589280331194618,15.896475692670275,y = -0.002359x + 15.896476
AND,3515.62,7.612516478288542,79.5547625409031,0.06898565344971024,-0.001872027522107159,14.193853875558911,y = -0.001872x + 14.193854
AND,3554.69,7.54370755849422,82.38256406795375,0.0655622605035667,-0.0018116859072127174,13.983689336004195,y = -0.001812x + 13.983689
AND,3593.75,7.466543183310189,76.83649953915793,0.06421192648536929,-0.0020913970050575204,14.982501170235654,y = -0.002091x + 14.982501
AND,3632.81,7.395001585539018,66.64289260198514,0.06517909222652082,-0.0012440757618968777,11.914492454115614,y = -0.001244x + 11.914492
AND,3671.88,7.35476114974206,64.11481029668414,0.069661662863214,-0.0015171528393336838,12.925564317434628,y = -0.001517x + 12.925564
AND,3710.94,7.267954200547295,64.99003532940662,0.07550616190395398,-0.002444689693448821,16.340050971554263,y = -0.002445x + 16.340051
AND,3750.0,7.177589073364361,75.7083676019851,0.08391260847600475,-0.002311774744605137,15.846744365633626,y = -0.002312x + 15.846744
AND,3789.06,7.084320143150778,65.63334937827224,0.09233939277049112,-0.002412209592072013,16.22432702008716,y = -0.002412x + 16.224327
AND,3828.12,6.984633740287753,80.31318215532286,0.10658345026527076,-0.002859304942145971,17.930396175415588,y = -0.002859x + 17.930396
AND,3867.19,6.871591202517943,96.87966882362569,0.12967659933760323,-0.0024868552721611613,16.488733042466865,y = -0.002487x + 16.488733
AND,3906.25,6.785552560646108,87.95479262652705,0.15771623193210588,-0.0024812481433222184,16.477928120498525,y = -0.002481x + 16.477928
AND,3945.31,6.675163310606487,80.00565425119981,0.1926900956135711,-0.002674779797519013,17.227998793556225,y = -0.002675x + 17.227999
AND,3984.38,6.573384787876651,87.98031496236909,0.22457958783024407,-0.0031133255416845584,18.978056809653772,y = -0.003113x + 18.978057
AND,4023.44,6.418014337809847,73.63780993673649,0.24635767949317922,-0.004620500424817459,25.0083205670374,y = -0.004621x + 25.008321
AND,4062.5,6.226245215066432,88.09286953534033,0.2672965028063962,-0.005066698320506351,26.809707142123482,y = -0.005067x + 26.809707
AND,4101.56,6.026004779269497,72.63373847894852,0.2917563627406708,-0.005220967317761465,27.440115491107214,y = -0.005221x + 27.440115
AND,4140.62,5.829160230129107,87.89070955224697,0.3022542803449829,-0.004547511128672559,24.658675759733278,y = -0.004548x + 24.658676
AND,4179.69,5.682586921560416,81.30757680791882,0.30347224488923785,-0.002962491824208501,18.064884374286443,y = -0.002962x + 18.064884
AND,4218.75,5.571766744432973,97.10757667702882,0.29789275010843186,-0.0033685249194530496,19.782731248375526,y = -0.003369x + 19.782731
AND,4257.81,5.401749303494354,96.2858095304319,0.29450688071780046,-0.005133118026862511,27.257590569449825,y = -0.005133x + 27.257591
AND,4296.88,5.2049015832742125,85.17600513743456,0.30268606409254256,-0.004272033377349358,23.561316361739124,y = -0.004272x + 23.561316
AND,4335.94,5.068971324378218,84.04405836605592,0.3231786625946239,-0.003333495335724053,19.522807090357567,y = -0.003333x + 19.522807
AND,4375.0,4.91777016466907,70.91946871455063,0.34822561442490124,-0.004447089627307554,24.373787284139624,y = -0.004447x + 24.373787
AND,4414.06,4.729331694941578,65.86290870146162,0.3717821593200409,-0.004964139199334262,26.641339969154973,y = -0.004964x + 26.641340
AND,4453.12,4.53344617092067,71.91774685591189,0.3883576358152159,-0.005214325445432211,27.753463098483756,y = -0.005214x + 27.753463
AND,4492.19,4.319701918502748,66.0657550365402,0.4013041177661119,-0.005635848498015134,29.637004182801352,y = -0.005636x + 29.637004
AND,4531.25,4.108324877120181,70.12554816753928,0.4100975541607683,-0.004889502612927005,26.26388359194567,y = -0.004890x + 26.263884
AND,4570.31,3.9332299712333176,70.52672824770946,0.40132523811027515,-0.004489086309065299,24.449746020417546,y = -0.004489x + 24.449746
AND,4609.38,3.7417419420594076,86.59443141088569,0.37699544641092925,-0.005305651775716474,28.19750712401141,y = -0.005306x + 28.197507
AND,4648.44,3.53073467122657,67.64183151996076,0.3425559298323292,-0.005198261369210014,27.694540750317167,y = -0.005198x + 27.694541
AND,4687.5,3.346587125415814,87.01886403795808,0.29740461946780045,-0.004251135054939212,23.273782695443366,y = -0.004251x + 23.273783
AND,4726.56,3.1929888559193547,80.30474323462045,0.25699495042843223,-0.0037377372211108905,20.85962809573325,y = -0.003738x + 20.859628
AND,4765.62,3.0495847018048954,85.69890941317628,0.22524692530763968,-0.0036091621136832433,20.249479854016034,y = -0.003609x + 20.249480
BUK,0.0,11.089115164853242,172.73089092358353,4.86677586248652,-0.040545347021634426,11.089115164853242,y = -0.040545x + 11.089115
BUK,39.06,9.591438034978546,63.454098845849806,5.704449821227307,-0.03616637763598639,11.004096745440174,y = -0.036166x + 11.004097
BUK,78.12,8.261786333175426,75.7884636034256,6.421377109733705,-0.03194189448340755,10.757087130219224,y = -0.031942x + 10.757087
BUK,117.19,7.093547310054481,83.22006533201584,6.9981282104536895,-0.02789389582908811,10.362432962265316,y = -0.027894x + 10.362433
BUK,156.25,6.080108216226334,72.38255052832672,7.425064862452233,-0.024022654870051282,9.833648039671846,y = -0.024023x + 9.833648
BUK,195.31,5.214856302301593,81.44475337022399,7.700987965098737,-0.020308188819192927,9.181248660578163,y = -0.020308x + 9.181249
BUK,234.38,4.491178818890875,68.14888981686431,5.399058914141399,-0.01676841678778045,8.421360345610857,y = -0.016768x + 8.421360
BUK,273.44,3.902463016604793,74.66499576679841,3.5981262182462332,-0.013401732265460993,7.567032687272447,y = -0.013402x + 7.567033
BUK,312.5,3.442096146053959,63.766990619235784,2.24073004329777,-0.010199360205438225,6.629396210253404,y = -0.010199x + 6.629396
BUK,351.56,3.1034654578489853,62.17858808959154,1.2722966331766705,-0.007167766909391897,5.6233655925148005,y = -0.007168x + 5.623366
BUK,546.88,3.0049085233835324,57.53519808563896,0.5565150505339228,0.00545228766788677,0.02316144356961569,y = 0.005452x + 0.023161
BUK,585.94,3.2578271920766193,70.40280490513837,0.9374297186542151,0.00746932937802432,-1.1187516636829518,y = 0.007469x + -1.118752
BUK,625.0,3.586192797389863,75.18867160342565,1.4061010426581617,0.009315884375033699,-2.2362349370061985,y = 0.009316x + -2.236235
BUK,664.06,3.9833925899338776,74.28179149802374,1.9310438903954719,0.010994122204579675,-3.3173642012393008,y = 0.010994x + -3.317364
BUK,703.12,4.442813820319275,78.23750284453226,2.483659207711983,0.01250033210076525,-4.346419686370787,y = 0.012500x + -4.346420
BUK,742.19,4.9578437391566705,69.87441775362322,3.0382340184496646,0.01383688146722307,-5.311751317001621,y = 0.013837x + -5.311751
BUK,781.25,5.521869597056678,61.58033961923585,3.57194142444598,0.015018965774857646,-6.211697414550858,y = 0.015019x + -6.211697
BUK,820.31,6.1282786446299085,70.25308488537549,3.8493590233927604,0.01598240946354912,-6.982251662414068,y = 0.015982x + -6.982252
BUK,859.38,6.770458132486979,79.02670007378134,4.039945284651221,0.016936404594932404,-7.784349248306031,y = 0.016936x + -7.784349
BUK,898.44,7.441795311238499,73.94719271014492,4.303749643067173,0.017144024186248306,-7.96108177865443,y = 0.017144x + -7.961082
BUK,937.5,8.135677431495086,92.4448752516469,4.505971183060543,0.019343051579283763,-9.99843342408344,y = 0.019343x + -9.998433
BUK,976.56,8.84549174386633,88.76939255204215,4.585681957581447,0.013294555412732813,-4.137439289992026,y = 0.013295x + -4.137439
BUK,1015.62,9.217017486238703,77.5544760263505,4.561183761974708,0.010530958316913901,-1.4784343995853941,y = 0.010531x + -1.478434
BUK,1054.69,9.838066207613974,65.87882765085635,4.454788840974603,0.020802510006165065,-12.102133070788259,y = 0.020803x + -12.102133
BUK,1093.75,10.70799678361786,74.32275646903824,4.280374060950134,0.02076247049657428,-12.000955322010258,y = 0.020762x + -12.000955
BUK,1132.81,11.390265464675114,78.83880054150197,4.060417124020425,0.015364140807932422,-6.014386883958814,y = 0.015364x + -6.014387
BUK,1171.88,11.96664216629909,69.77827157180495,3.796824888687658,0.014440021163495012,-4.955329834777446,y = 0.014440x + -4.955330
BUK,1210.94,12.52800482456988,82.81658790382073,3.4963259965284132,0.014248416035351631,-4.725972089278827,y = 0.014248x + -4.725972
BUK,1250.0,13.071443860561573,96.78986290382075,2.9494939695438847,0.013420515483307893,-3.7042004935732926,y = 0.013421x + -3.704200
BUK,1289.06,13.576115087542874,83.38868352437419,2.3494926799870184,0.012569542229035415,-2.626779018217519,y = 0.012570x + -2.626779
BUK,1328.12,14.047257129265162,79.4162422911726,1.884797768195439,0.011248571261348398,-0.892195334356872,y = 0.011249x + -0.892195
BUK,1367.19,14.44221975582518,100.84532266666669,1.4800097140027337,0.00894979088168263,2.206155160297504,y = 0.008950x + 2.206155
BUK,1406.25,14.751866520191264,95.62930796706182,1.1022718783588634,0.007061663859874614,4.821401717242587,y = 0.007062x + 4.821402
BUK,1445.31,15.008302113296407,110.31522590777331,0.7777153872713809,0.00628146131869824,5.929643254768655,y = 0.006281x + 5.929643
BUK,1484.38,15.237633808238506,85.89665874571807,0.5173743152770888,0.005117316274587741,7.641591876565955,y = 0.005117x + 7.641592
BUK,1523.44,15.408481732313772,77.18168376679839,0.32475713315128896,0.003980247339353384,9.344813725649253,y = 0.003980x + 9.344814
BUK,1562.5,15.54583331445605,82.59280086824768,0.1959621489206329,0.002632931404676544,11.43187799464895,y = 0.002633x + 11.431878
BUK,1601.56,15.619198056579307,73.75158869433467,0.1120811117193613,0.0016720765247003398,12.941267177680231,y = 0.001672x + 12.941267
BUK,1640.62,15.681577612175117,81.44739650461135,0.057444971320833094,0.0011045918144227088,13.869362189596933,y = 0.001105x + 13.869362
BUK,1679.69,15.704735101585978,80.05695365480899,0.024823041199054707,0.00047899941898207747,14.900164567515972,y = 0.000479x + 14.900165
BUK,1718.75,15.729263856484158,70.64788078524373,0.012638482160701592,0.0006415660403710584,14.626572224596401,y = 0.000642x + 14.626572
BUK,1757.81,15.743184783345473,83.06893608959156,0.0173497075771148,-9.21390213653885e-05,15.905147676491767,y = -0.000092x + 15.905148
BUK,1796.88,15.723872567893252,95.48209783794464,0.038630328917765924,-0.0006865511162578263,16.957522537674617,y = -0.000687x + 16.957523
BUK,1835.94,15.683334843369487,94.39285432806327,0.07077856276879732,-0.0017580419339067893,18.910994351506318,y = -0.001758x + 18.910994
BUK,1875.0,15.58648746290788,82.48263375362315,0.10850490462350196,-0.002833132529480047,20.89861095568297,y = -0.002833x + 20.898611
