ind;side;ampl;f_max;sym_max;f_Lw1;sym_Lw1;f_Lw2;sym_Lw2;slope_pre;slope_post;mean_500;mean_1000;mean_1500;mean_2000;mean_2500;mean_3000;mean_3500;mean_4000;mean_4500;mean_5000
QUI020;L;-3.4348305084745765;1445.31;0.24210526315789474;1445.31;0.24210526315789474;3085.94;1.2264150943396226;0.01268118590988995;-0.010759601651519965;-3.86;1.693888888888889;-0.4305128205128205;-3.856666666666667;-1.7205128205128206;3.1035897435897435;-1.4119444444444442;-5.34076923076923;-11.418205128205129;-12.991333333333335
QUI020;R;-3.9201412429378526;1484.38;0.2553191489361702;1367.19;0.21649484536082475;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;-3.9466666666666668;-1.4952777777777777;3.894871794871795;-6.590256410256409;-2.3743589743589744;-0.05230769230769227;-4.691388888888889;0.22128205128205117;-11.740000000000002;-14.832666666666665
QUI021;L;-0.9823305084745763;2148.44;0.5324675324675324;2187.5;0.5526315789473685;2265.62;0.5945945945945946;0.01268118590988995;-0.010759601651519965;-5.6825;3.59375;2.5949999999999998;6.618076923076923;7.403846153846155;-0.3773076923076921;-0.5470833333333336;-4.061923076923076;-9.17576923076923;-15.740500000000003
QUI021;R;-3.2898022598870056;2265.62;0.5945945945945946;2265.62;0.5945945945945946;2148.44;0.5324675324675324;0.01268118590988995;-0.010759601651519965;0.012222222222222209;1.211111111111111;3.427435897435898;6.123333333333334;4.269230769230768;-5.458205128205128;-6.933333333333334;-11.935897435897434;-10.279743589743589;-13.950333333333333
QUI022;L;-0.9507062146892659;2343.75;0.6388888888888888;2382.81;0.6619718309859155;2421.88;0.6857142857142857;0.01268118590988995;-0.010759601651519965;-6.133333333333333;4.745833333333334;2.508717948717949;1.9833333333333332;6.064615384615384;-3.3584615384615386;0.20916666666666664;1.7453846153846153;-9.384615384615385;-12.911000000000001
QUI022;R;-3.208276836158191;1601.56;0.2967032967032967;1601.56;0.2967032967032967;1562.5;0.2826086956521739;0.01268118590988995;-0.010759601651519965;-11.551666666666668;-2.4863888888888885;2.7982051282051286;-3.8046153846153845;1.1361538461538463;3.140512820512821;-5.660555555555555;-5.803076923076923;-4.792307692307693;-11.627666666666666
QUI023;L;-4.498926553672316;2695.31;0.873015873015873;2695.31;0.873015873015873;2695.31;0.873015873015873;0.01268118590988995;-0.010759601651519965;-6.141111111111111;-3.914166666666666;0.6194871794871794;-2.8592307692307695;1.9779487179487178;-2.16025641025641;-2.873333333333333;-6.07871794871795;-11.74897435897436;-14.932999999999998
QUI023;R;-4.519237288135594;1757.81;0.3563218390804598;1757.81;0.3563218390804598;1210.94;0.16831683168316833;0.01268118590988995;-0.010759601651519965;-3.0288888888888885;-0.2575000000000001;0.013333333333333574;-1.5556410256410254;-5.1179487179487175;0.11000000000000008;-4.920555555555556;-4.295641025641026;-11.00102564102564;-16.895000000000003
QUI024;L;2.5445480225988706;1523.44;0.26881720430107525;1523.44;0.26881720430107525;1835.94;0.38823529411764707;0.01268118590988995;-0.010759601651519965;-0.10333333333333333;7.401666666666667;11.857435897435895;11.693333333333332;6.067692307692307;-2.1574358974358976;3.591944444444444;-2.228974358974359;-0.7605128205128204;-14.917666666666666
QUI025;L;2.6874858757062148;3828.12;2.4705882352941178;3867.19;2.5757575757575757;1796.88;0.37209302325581395;0.01268118590988995;-0.010759601651519965;-5.48;5.6475;9.615641025641027;6.154358974358974;0.851282051282051;1.464102564102564;5.718888888888888;4.224102564102565;1.8076923076923077;-9.991666666666667
QUI025;R;0.9459039548022601;1289.06;0.1919191919191919;1328.12;0.20408163265306123;1328.12;0.20408163265306123;0.01268118590988995;-0.010759601651519965;1.1916666666666667;6.135555555555555;10.189999999999998;7.423076923076923;2.4200000000000004;-2.0651282051282056;1.5541666666666665;-8.252564102564104;-2.6087179487179495;-8.019666666666666
QUI026;L;0.5202824858757064;1679.69;0.3258426966292135;1679.69;0.3258426966292135;1718.75;0.3409090909090909;0.01268118590988995;-0.010759601651519965;-4.2505555555555565;-0.5616666666666669;5.87051282051282;3.296410256410257;-3.040769230769231;1.3192307692307694;-3.8197222222222216;5.251538461538463;-0.33230769230769225;-2.1266666666666665
QUI026;R;0.6961864406779662;1445.31;0.24210526315789474;1445.31;0.24210526315789474;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;-4.442777777777777;0.8202777777777778;9.120769230769232;2.5999999999999996;6.535384615384616;3.805897435897436;-5.2252777777777775;-3.7110256410256417;-3.466666666666666;-3.1830000000000003
QUI027;L;1.6287005649717514;2421.88;0.6857142857142857;2421.88;0.6857142857142857;4101.56;3.3703703703703702;0.01268118590988995;-0.010759601651519965;1.4944444444444445;1.329722222222222;2.367435897435897;-1.1497435897435895;4.794358974358975;1.5782051282051281;-0.18083333333333326;7.703846153846154;3.007179487179487;-6.848333333333334
QUI027;R;2.7214124293785305;1445.31;0.24210526315789474;1484.38;0.2553191489361702;1445.31;0.24210526315789474;0.01268118590988995;-0.010759601651519965;3.2244444444444444;9.2825;13.595641025641028;9.85153846153846;7.006666666666666;4.828461538461538;3.5233333333333334;-6.319743589743589;-7.755384615384615;-12.758333333333335
QUI028;L;-4.309519774011299;2148.44;0.5324675324675324;2109.38;0.5128205128205128;2148.44;0.5324675324675324;0.01268118590988995;-0.010759601651519965;-2.7311111111111104;-1.2516666666666663;-0.7961538461538458;0.28435897435897417;-2.2335897435897434;-7.087948717948718;-5.866666666666667;-7.054102564102565;-9.87820512820513;-5.876333333333333
QUI028;R;-4.135367231638418;2070.31;0.4936708860759494;2070.31;0.4936708860759494;2070.31;0.4936708860759494;0.01268118590988995;-0.010759601651519965;-2.9094444444444445;-7.3872222222222215;-1.8725641025641027;2.431282051282051;-3.1810256410256406;-4.475897435897436;-0.04722222222222235;-7.800000000000001;-7.5694871794871785;-8.922333333333334
QUI029;L;3.4414971751412433;1367.19;0.21649484536082475;1367.19;0.21649484536082475;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;-7.430555555555556;1.775555555555555;11.861025641025643;2.4992307692307696;0.9643589743589744;8.016923076923076;-0.4288888888888888;2.813076923076923;6.934871794871796;0.43566666666666654
QUI029;R;1.6654237288135592;2890.62;1.0344827586206897;2890.62;1.0344827586206897;2851.56;1.0;0.01268118590988995;-0.010759601651519965;-7.938333333333332;4.8575;3.4794871794871804;-3.4179487179487174;6.615384615384614;7.039230769230769;4.8691666666666675;2.091282051282051;-4.271794871794873;-2.2533333333333334
QUI030;L;-6.283248587570621;976.56;0.102803738317757;976.56;0.102803738317757;1054.69;0.12380952380952381;0.01268118590988995;-0.010759601651519965;-4.7877777777777775;3.014722222222222;-0.6923076923076924;-5.276153846153846;-5.076666666666666;1.8994871794871797;-9.755555555555555;-10.562307692307693;-14.85179487179487;-18.253
QUI031;L;-1.3251977401129942;1171.88;0.1568627450980392;1171.88;0.1568627450980392;1093.75;0.1346153846153846;0.01268118590988995;-0.010759601651519965;-3.7277777777777774;11.858333333333334;5.3189743589743586;1.7276923076923083;-2.3856410256410254;-3.2510256410256413;-4.826388888888888;-9.653333333333332;0.46538461538461545;-11.727666666666668
QUI031;R;3.1788418079096044;820.31;0.06306306306306306;820.31;0.06306306306306306;1875.0;0.40476190476190477;0.01268118590988995;-0.010759601651519965;2.393888888888889;8.126666666666667;7.728461538461539;10.60051282051282;5.271282051282052;7.242820512820513;0.014999999999999866;0.37846153846153846;-5.749230769230769;-6.81
QUI032;L;0.22299435028248593;2734.38;0.9032258064516129;4218.75;3.9166666666666665;2617.19;0.8153846153846154;0.01268118590988995;-0.010759601651519965;-5.666666666666667;-4.008055555555555;1.871794871794872;0.4005128205128204;6.115641025641026;-4.792051282051282;1.8808333333333334;3.107948717948718;-0.5817948717948718;0.6253333333333334
QUI032;R;2.3155932203389833;4843.75;13.75;4843.75;13.75;3710.94;2.189189189189189;0.01268118590988995;-0.010759601651519965;-3.1533333333333338;0.5386111111111113;5.791538461538462;6.599230769230768;-4.337692307692308;-4.616666666666666;6.5808333333333335;7.313333333333334;-2.6815384615384614;10.184
QUI033;L;-8.50265536723164;2031.25;0.475;2070.31;0.4936708860759494;2148.44;0.5324675324675324;0.01268118590988995;-0.010759601651519965;-10.851111111111111;-10.701388888888891;-4.196153846153846;1.4823076923076923;-7.404615384615384;-12.762820512820515;-11.713888888888889;-5.892051282051282;-8.84948717948718;-18.012666666666668
QUI033;R;-2.6280932203389833;1132.81;0.14563106796116504;1132.81;0.14563106796116504;1250.0;0.18;0.01268118590988995;-0.010759601651519965;-4.614166666666667;0.395;0.3630769230769231;1.0869230769230773;-2.650000000000001;-3.5019230769230774;-5.614583333333333;-1.8319230769230768;-4.05076923076923;-8.2195
QUI034;L;0.665875706214689;1914.06;0.42168674698795183;1914.06;0.42168674698795183;1835.94;0.38823529411764707;0.01268118590988995;-0.010759601651519965;2.3388888888888886;5.806111111111111;8.803076923076922;10.975641025641027;-0.9800000000000002;-3.0466666666666664;1.2538888888888888;-3.4810256410256417;-2.6484615384615386;-14.527333333333335
QUI034;R;3.1888135593220337;1328.12;0.20408163265306123;1328.12;0.20408163265306123;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;2.0161111111111114;9.338888888888889;14.93923076923077;7.617692307692308;-1.4897435897435898;1.5171794871794875;1.8750000000000002;2.6105128205128207;-2.7738461538461534;-6.185666666666667
QUI035;L;1.4524293785310733;1250.0;0.18;1210.94;0.16831683168316833;1289.06;0.1919191919191919;0.01268118590988995;-0.010759601651519965;2.0344444444444445;9.000277777777777;14.320256410256412;7.887948717948717;6.806923076923076;3.934102564102564;4.452222222222222;-7.299743589743589;-11.43871794871795;-18.699
QUI035;R;-1.2081920903954801;2031.25;0.475;1992.19;0.4567901234567901;2031.25;0.475;0.01268118590988995;-0.010759601651519965;3.279444444444444;6.019444444444445;4.133846153846155;6.840256410256411;0.7694871794871793;-1.1841025641025642;-5.5075;-2.41025641025641;-10.429743589743591;-13.873999999999999
QUI036;L;-2.6948587570621463;1718.75;0.3409090909090909;1718.75;0.3409090909090909;1640.62;0.3111111111111111;0.01268118590988995;-0.010759601651519965;-6.157777777777778;-2.6236111111111104;6.0458974358974364;-2.6710256410256408;-1.3956410256410257;-0.07897435897435891;-6.020833333333333;-5.83897435897436;-2.3664102564102563;-9.534666666666665
QUI036;R;-6.390225988700563;2500.0;0.7352941176470589;2578.12;0.7878787878787878;2539.06;0.7611940298507462;0.01268118590988995;-0.010759601651519965;-4.190555555555556;-1.946666666666667;-7.79025641025641;-1.0435897435897432;5.006153846153846;-2.4489743589743584;-8.864166666666666;-12.971282051282051;-13.03948717948718;-17.943666666666665
QUI037;L;0.6724576271186444;2187.5;0.5526315789473685;2187.5;0.5526315789473685;2890.62;1.0344827586206897;0.01268118590988995;-0.010759601651519965;-4.344444444444444;3.9163888888888887;4.299230769230769;6.49102564102564;3.637948717948718;7.1438461538461535;2.4263888888888894;-8.315641025641026;-4.60974358974359;-8.310333333333332
QUI037;R;5.175819209039548;3945.31;2.806451612903226;3945.31;2.806451612903226;4062.5;3.2142857142857144;0.01268118590988995;-0.010759601651519965;-3.142777777777777;4.798611111111111;5.993589743589744;3.9123076923076923;3.1123076923076924;9.717948717948719;8.786666666666667;10.36051282051282;3.1348717948717946;-0.44300000000000006
QUI038;L;-2.8410169491525425;820.31;0.06306306306306306;1093.75;0.1346153846153846;2617.19;0.8153846153846154;0.01268118590988995;-0.010759601651519965;0.1466666666666668;0.8137499999999999;-2.285;-4.413846153846154;0.21384615384615385;-2.870769230769231;0.9266666666666664;-7.278076923076924;-5.4569230769230765;-6.9825
QUI038;R;-4.331016949152542;820.31;0.06306306306306306;820.31;0.06306306306306306;2812.5;0.9666666666666667;0.01268118590988995;-0.010759601651519965;-0.8691666666666666;0.39499999999999985;-2.914615384615385;-4.359230769230769;1.2142307692307692;0.1757692307692308;-9.724166666666667;-11.983846153846155;-5.200384615384616;-9.401
QUI039;L;-1.5600564971751412;1210.94;0.16831683168316833;1210.94;0.16831683168316833;1250.0;0.18;0.01268118590988995;-0.010759601651519965;0.8055555555555555;6.468055555555556;5.054871794871795;1.636410256410256;0.7733333333333334;-3.724358974358974;-3.435277777777778;-4.415384615384616;-6.435384615384614;-13.287666666666667
QUI039;R;-4.08361581920904;1210.94;0.16831683168316833;1210.94;0.16831683168316833;1835.94;0.38823529411764707;0.01268118590988995;-0.010759601651519965;-1.361111111111111;2.5066666666666664;2.308205128205128;2.872564102564102;-3.1094871794871795;-1.4117948717948716;-6.708333333333332;-9.583846153846155;-13.79051282051282;-12.798666666666666
QUI040;L;0.7202824858757063;2617.19;0.8153846153846154;2617.19;0.8153846153846154;1562.5;0.2826086956521739;0.01268118590988995;-0.010759601651519965;1.6444444444444446;7.111111111111112;12.108717948717949;2.0110256410256406;10.346923076923076;-1.4812820512820513;-4.504166666666666;-5.838974358974358;-6.298974358974359;-9.717333333333334
QUI040;R;1.4174293785310734;2265.62;0.5945945945945946;2265.62;0.5945945945945946;2343.75;0.6388888888888888;0.01268118590988995;-0.010759601651519965;0.04166666666666683;2.3577777777777778;9.44076923076923;12.863846153846152;11.83769230769231;2.673333333333334;-2.5483333333333333;-5.859999999999999;-7.091025641025642;-14.094666666666665
QUI041;L;-7.84367231638418;859.38;0.07272727272727272;898.44;0.08256880733944955;976.56;0.102803738317757;0.01268118590988995;-0.010759601651519965;-4.036666666666666;2.428055555555556;-3.993846153846154;-3.3415384615384607;-4.885897435897435;-2.56;-12.841944444444445;-14.674871794871795;-15.155128205128202;-19.642
QUI041;R;-9.86327683615819;1132.81;0.14563106796116504;1171.88;0.1568627450980392;1210.94;0.16831683168316833;0.01268118590988995;-0.010759601651519965;-3.3494444444444444;-0.04500000000000006;-2.8725641025641027;-10.07;-6.656923076923077;-12.904358974358974;-8.18111111111111;-13.837948717948718;-17.415641025641023;-21.621000000000002
QUI042;L;-3.1227118644067797;820.31;0.06306306306306306;1250.0;0.18;2929.69;1.0701754385964912;0.01268118590988995;-0.010759601651519965;0.5788888888888889;0.7358333333333332;-1.8289743589743586;-4.036666666666667;-0.4043589743589742;0.5053846153846154;-1.2750000000000001;-1.2466666666666664;-9.163846153846155;-15.520666666666665
QUI042;R;-10.889152542372882;898.44;0.08256880733944955;898.44;0.08256880733944955;820.31;0.06306306306306306;0.01268118590988995;-0.010759601651519965;0.17833333333333382;2.5061111111111116;-3.2294871794871796;-14.272307692307693;-8.901025641025639;-6.801794871794872;-11.465000000000002;-18.164615384615384;-21.97307692307692;-22.503333333333337
QUI043;L;0.3501412429378532;1250.0;0.18;1250.0;0.18;1093.75;0.1346153846153846;0.01268118590988995;-0.010759601651519965;1.3538888888888891;6.831944444444443;5.335897435897436;5.266410256410257;2.322051282051282;1.535897435897436;-1.2033333333333334;-5.911025641025641;-3.615128205128205;-9.849333333333334
QUI043;R;1.3955649717514123;1757.81;0.3563218390804598;1757.81;0.3563218390804598;1679.69;0.3258426966292135;0.01268118590988995;-0.010759601651519965;-4.311111111111111;5.711666666666667;4.900769230769231;3.851025641025641;-0.2358974358974357;-0.052564102564102516;5.500833333333333;3.5661538461538465;-5.172051282051282;-3.315333333333333
QUI044;L;-1.4253107344632765;2617.19;0.8153846153846154;2617.19;0.8153846153846154;2695.31;0.873015873015873;0.01268118590988995;-0.010759601651519965;-3.212222222222222;-1.1930555555555555;-2.985384615384615;-1.5530769230769232;1.0133333333333332;-0.5402564102564106;1.6736111111111114;2.058205128205128;-6.522051282051283;-4.380000000000001
QUI044;R;-4.454435028248588;1015.62;0.11320754716981132;742.19;0.04424778761061947;859.38;0.07272727272727272;0.01268118590988995;-0.010759601651519965;0.9205555555555552;1.7994444444444444;1.1248717948717943;-4.635641025641027;-0.8158974358974357;-1.061025641025641;-6.69861111111111;-8.413076923076922;-8.735384615384616;-17.938666666666666
QUI045;R;-6.757344632768362;546.88;0.0;546.88;0.0;546.88;0.0;0.01268118590988995;-0.010759601651519965;-0.40500000000000025;-5.354166666666667;-1.0012820512820517;-4.095128205128205;-9.555384615384614;2.727692307692308;-6.963055555555556;-11.965641025641027;-12.537692307692309;-17.357333333333333
QUI046;L;-6.670084745762712;820.31;0.06306306306306306;820.31;0.06306306306306306;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;1.6472222222222221;-0.8577777777777769;1.3087179487179492;-8.546923076923077;-7.004358974358975;-2.428461538461539;-5.21;-12.512051282051281;-15.580769230769231;-14.221
QUI046;R;-1.5287570621468924;1093.75;0.1346153846153846;1093.75;0.1346153846153846;1093.75;0.1346153846153846;0.01268118590988995;-0.010759601651519965;2.672777777777778;6.394722222222222;5.601794871794871;6.011025641025641;0.9930769230769231;-1.7012820512820512;-4.217777777777777;-9.8625641025641;-7.386410256410256;-14.007666666666669
QUI047;L;-0.9208757062146892;1132.81;0.14563106796116504;1093.75;0.1346153846153846;1093.75;0.1346153846153846;0.01268118590988995;-0.010759601651519965;-4.686111111111111;11.274722222222223;8.058974358974357;4.389487179487181;0.68025641025641;2.8020512820512824;-1.4644444444444449;-6.844102564102565;-13.308717948717948;-14.338333333333333
QUI047;R;1.8343220338983048;2070.31;0.4936708860759494;2070.31;0.4936708860759494;1367.19;0.21649484536082475;0.01268118590988995;-0.010759601651519965;1.4394444444444445;6.034444444444444;10.30102564102564;8.89717948717949;5.615641025641027;4.315384615384615;-1.6963888888888887;-2.2033333333333336;-5.365384615384615;-12.453
QUI049;L;-4.094265536723165;1015.62;0.11320754716981132;976.56;0.102803738317757;1054.69;0.12380952380952381;0.01268118590988995;-0.010759601651519965;6.544999999999999;8.259166666666665;1.4246153846153844;3.3076923076923075;-1.9015384615384614;-2.284102564102564;-10.243888888888888;-11.851282051282052;-13.93871794871795;-17.041333333333334
QUI049;R;-6.8537288135593215;976.56;0.102803738317757;546.88;0.0;1093.75;0.1346153846153846;0.01268118590988995;-0.010759601651519965;3.8800000000000003;3.980833333333333;5.027692307692309;-0.7719230769230769;-8.473076923076924;-12.59423076923077;-14.4975;-11.040384615384614;-15.165769230769229;-14.659
QUI050;L;0.043361581920903856;1484.38;0.2553191489361702;1484.38;0.2553191489361702;1445.31;0.24210526315789474;0.01268118590988995;-0.010759601651519965;-9.216111111111111;-2.124444444444445;6.057948717948719;3.95076923076923;2.3835897435897437;6.034358974358974;-6.939444444444445;3.803333333333333;-0.20512820512820515;-11.714333333333334
QUI050;R;1.2470338983050848;1796.88;0.37209302325581395;1835.94;0.38823529411764707;1835.94;0.38823529411764707;0.01268118590988995;-0.010759601651519965;-4.074999999999999;-1.3175000000000001;5.462307692307693;5.368717948717949;2.7776923076923077;3.977435897435898;4.2363888888888885;-0.9025641025641027;-1.8030769230769228;-5.687333333333333
QUI051;L;-7.518163841807911;1406.25;0.22916666666666666;1406.25;0.22916666666666666;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;-1.4333333333333333;-2.7525;0.6379487179487175;-9.543846153846154;-8.413076923076924;-0.4497435897435898;-5.322777777777778;-12.252820512820515;-17.097692307692306;-16.909
QUI051;R;-8.836610169491525;1210.94;0.16831683168316833;1210.94;0.16831683168316833;1328.12;0.20408163265306123;0.01268118590988995;-0.010759601651519965;-5.347777777777778;5.103333333333333;6.984102564102563;-7.385897435897435;-8.065384615384614;-8.668461538461539;-17.562777777777775;-16.034358974358973;-16.473076923076924;-21.576
AND001;L;0.4325141242937853;1054.69;0.12380952380952381;742.19;0.04424778761061947;2617.19;0.8153846153846154;0.01268118590988995;-0.010759601651519965;6.418333333333333;8.439722222222223;8.846153846153847;5.522051282051281;9.475384615384614;2.5012820512820513;0.42611111111111105;-8.395384615384614;-13.06307692307692;-15.738666666666665
AND001;R;-1.1599152542372884;898.44;0.08256880733944955;898.44;0.08256880733944955;1679.69;0.3258426966292135;0.01268118590988995;-0.010759601651519965;5.6322222222222225;8.399722222222223;10.114358974358973;1.4689743589743587;2.4702564102564106;1.6807692307692308;-5.705000000000001;-11.64205128205128;-10.376410256410256;-12.130666666666666
AND002;L;0.19200564971751413;1367.19;0.21649484536082475;1757.81;0.3563218390804598;3554.69;1.8780487804878048;0.01268118590988995;-0.010759601651519965;-2.479444444444444;2.1586111111111106;7.954358974358976;1.5107692307692309;0.9133333333333333;-1.0517948717948717;8.642222222222221;-4.5025641025641026;-9.164871794871795;-3.5646666666666667
AND002;R;2.930762711864407;1093.75;0.1346153846153846;1093.75;0.1346153846153846;1093.75;0.1346153846153846;0.01268118590988995;-0.010759601651519965;-5.752222222222222;6.820277777777778;4.589743589743589;7.066666666666666;2.583846153846154;3.715641025641025;4.236666666666667;0.37179487179487164;-1.9889743589743587;3.5256666666666674
AND003;R;4.809802259887006;3750.0;2.2777777777777777;3750.0;2.2777777777777777;3671.88;2.1052631578947367;0.01268118590988995;-0.010759601651519965;5.652777777777778;8.838888888888889;8.77128205128205;2.4141025641025644;2.946410256410256;11.98230769230769;12.5;2.8551282051282048;0.23410256410256386;-10.207
AND004;L;-4.662146892655367;1718.75;0.3409090909090909;1757.81;0.3563218390804598;1679.69;0.3258426966292135;0.01268118590988995;-0.010759601651519965;-0.9550000000000002;2.6558333333333333;4.601794871794872;1.4420512820512823;-4.115641025641025;-1.1802564102564104;-9.970555555555555;-8.13076923076923;-14.69846153846154;-16.957
AND004;R;-6.662062146892656;1015.62;0.11320754716981132;1757.81;0.3563218390804598;1718.75;0.3409090909090909;0.01268118590988995;-0.010759601651519965;0.9455555555555556;5.7425;0.7651282051282051;-0.38999999999999974;-8.234871794871793;-8.544615384615385;-10.345833333333331;-15.265897435897434;-14.098974358974358;-14.155666666666665
AND006;L;-2.172203389830508;3867.19;2.5757575757575757;3867.19;2.5757575757575757;3398.44;1.6222222222222222;0.01268118590988995;-0.010759601651519965;-5.774444444444444;0.16000000000000014;2.708205128205128;-5.6179487179487175;-1.842307692307692;-3.134871794871795;4.1625000000000005;3.031538461538462;-6.406923076923078;-12.713333333333333
AND006;R;-1.7354237288135597;2226.56;0.5733333333333334;2226.56;0.5733333333333334;2265.62;0.5945945945945946;0.01268118590988995;-0.010759601651519965;-12.14611111111111;-3.153611111111111;-0.5961538461538461;6.8364102564102565;7.34974358974359;-0.4087179487179486;-4.073888888888888;-6.10051282051282;-9.475641025641027;-1.4040000000000001
AND007;L;-4.596101694915253;1875.0;0.40476190476190477;1914.06;0.42168674698795183;1835.94;0.38823529411764707;0.01268118590988995;-0.010759601651519965;1.9372222222222222;4.639444444444444;3.782307692307692;7.422051282051283;3.266153846153846;-8.046923076923077;-9.095277777777778;-15.689487179487177;-15.956153846153843;-17.26066666666667
AND007;R;-3.4910734463276842;1328.12;0.20408163265306123;1328.12;0.20408163265306123;2265.62;0.5945945945945946;0.01268118590988995;-0.010759601651519965;-3.473333333333334;0.8466666666666666;5.504358974358975;3.7205128205128206;2.126923076923077;-3.45;-5.530833333333334;-6.796923076923077;-12.888205128205128;-18.17133333333333
AND008;L;-7.795338983050848;2617.19;0.8153846153846154;2617.19;0.8153846153846154;1328.12;0.20408163265306123;0.01268118590988995;-0.010759601651519965;-11.729999999999999;-2.0113888888888884;0.3320512820512821;-2.5028205128205125;-4.421282051282052;-5.862820512820513;-6.299166666666667;-14.320769230769228;-17.560769230769232;-17.337
AND008;R;-6.877966101694915;1289.06;0.1919191919191919;1289.06;0.1919191919191919;1250.0;0.18;0.01268118590988995;-0.010759601651519965;-5.977222222222221;1.860277777777778;2.915897435897435;-3.671794871794872;-7.938717948717949;-7.219999999999999;-7.983611111111112;-11.867179487179488;-14.23;-15.610333333333335
AND009;L;-5.862146892655368;1367.19;0.21649484536082475;1757.81;0.3563218390804598;1757.81;0.3563218390804598;0.01268118590988995;-0.010759601651519965;-7.141111111111111;2.395277777777778;5.412307692307691;4.644615384615386;-6.085641025641024;-7.771025641025641;-8.335555555555556;-12.221538461538461;-14.70051282051282;-17.822
AND009;R;-8.698050847457628;1367.19;0.21649484536082475;898.44;0.08256880733944955;1328.12;0.20408163265306123;0.01268118590988995;-0.010759601651519965;-1.3933333333333333;7.531944444444444;2.4628205128205134;-12.702564102564104;-16.554871794871794;-7.323589743589744;-9.297500000000001;-12.191794871794873;-18.25153846153846;-15.752333333333334
AND011;L;-2.1988983050847457;1562.5;0.2826086956521739;1562.5;0.2826086956521739;1562.5;0.2826086956521739;0.01268118590988995;-0.010759601651519965;4.9077777777777785;7.071111111111111;10.70692307692308;4.884102564102564;3.9953846153846153;-5.36025641025641;-8.912777777777778;-10.26128205128205;-12.438974358974358;-15.665333333333333
AND011;R;-0.7850564971751411;2656.25;0.84375;1015.62;0.11320754716981132;976.56;0.102803738317757;0.01268118590988995;-0.010759601651519965;5.9816666666666665;10.04361111111111;5.0261538461538455;5.880256410256409;7.907692307692307;-4.792307692307692;-9.483611111111111;-1.3733333333333333;-11.073076923076922;-15.572666666666667
AND012;L;-7.11180790960452;1445.31;0.24210526315789474;1445.31;0.24210526315789474;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;-6.9366666666666665;-2.6813888888888884;-0.6010256410256413;-5.552307692307692;-1.5353846153846151;-5.210512820512822;-3.5155555555555558;-12.414102564102565;-18.094102564102563;-15.89133333333333
AND012;R;-5.519915254237287;2773.44;0.9344262295081968;2773.44;0.9344262295081968;2773.44;0.9344262295081968;0.01268118590988995;-0.010759601651519965;-9.244444444444444;-1.8174999999999992;0.06846153846153852;0.30794871794871786;-1.7241025641025638;-1.3887179487179488;-7.875;-12.055897435897434;-11.576153846153847;-13.678333333333333
AND013;L;-9.873841807909601;3085.94;1.2264150943396226;3125.0;1.2692307692307692;3125.0;1.2692307692307692;0.01268118590988995;-0.010759601651519965;-10.767222222222223;-6.3169444444444425;-6.991538461538462;-2.6761538461538468;-12.18871794871795;-3.686153846153847;-8.825;-14.175641025641028;-15.1925641025641;-20.496666666666663
AND013;R;-3.6501977401129944;1757.81;0.3563218390804598;1757.81;0.3563218390804598;1796.88;0.37209302325581395;0.01268118590988995;-0.010759601651519965;-1.1027777777777779;-0.0466666666666666;2.0074358974358972;1.0041025641025636;2.290512820512821;1.677435897435897;-5.311944444444445;-11.126666666666667;-12.824358974358972;-13.917333333333332
AND014;L;-1.0016384180790958;1406.25;0.22916666666666666;1406.25;0.22916666666666666;1289.06;0.1919191919191919;0.01268118590988995;-0.010759601651519965;3.056111111111111;7.609722222222222;8.622564102564104;-1.0253846153846153;-3.7564102564102564;-2.944871794871795;-2.6574999999999998;-1.750769230769231;-3.566410256410257;-13.848000000000003
AND014;R;-3.149180790960452;1250.0;0.18;1250.0;0.18;1289.06;0.1919191919191919;0.01268118590988995;-0.010759601651519965;-2.556666666666666;7.893888888888888;6.811794871794872;-5.586153846153845;-7.664871794871795;-5.747179487179488;-0.1694444444444443;-3.0141025641025645;-9.163589743589743;-13.222333333333333
AND015;R;-10.78587570621469;1445.31;0.24210526315789474;1445.31;0.24210526315789474;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;-4.265;-9.49;-2.3400000000000003;-7.984615384615385;-6.654871794871794;-3.7902564102564105;-15.826666666666666;-17.585128205128203;-18.69025641025641;-20.175666666666665
AND016;R;-0.6272881355932204;1484.38;0.2553191489361702;1484.38;0.2553191489361702;1640.62;0.3111111111111111;0.01268118590988995;-0.010759601651519965;-1.1488888888888888;-2.5772222222222223;12.094102564102561;9.380769230769232;7.455897435897437;0.14358974358974358;2.606388888888889;-6.138717948717948;-14.639230769230771;-17.533
AND017;L;-2.6696610169491524;1250.0;0.18;1250.0;0.18;1250.0;0.18;0.01268118590988995;-0.010759601651519965;1.351111111111111;2.079166666666666;5.758974358974358;-1.0999999999999999;-6.080512820512821;1.261282051282051;-7.315833333333334;-4.47025641025641;-6.16974358974359;-11.988333333333333
